old_sheet_path,kind,state,new_texture_path,source_cell_column,source_cell_row,output_dimensions,status
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_log_cabin_ns.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_paneling.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_shipping.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/pale_oak_planks/pale_oak_planks_smooth.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/platinum/platinum_bad_greggy.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_caution-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/platinum/platinum_caution.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_crate-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/platinum/platinum_crate.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm_cornerless.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm_vertical.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm_horizontal.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm_corner.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/platinum/platinum_scaffold.png,not in sheet,not in sheet,16x16,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_array-2x2.png,multiblock_2x2,multiblock_2x2_top_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_array-2x2_top_left.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_array-2x2.png,multiblock_2x2,multiblock_2x2_top_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_array-2x2_top_right.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_array-2x2.png,multiblock_2x2,multiblock_2x2_bottom_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_array-2x2_bottom_left.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_array-2x2.png,multiblock_2x2,multiblock_2x2_bottom_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_array-2x2_bottom_right.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_top_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_top_left.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_top_center,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_top_center.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_top_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_top_right.png,2,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_center_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_center_left.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_center,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_center.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_center_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_center_right.png,2,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_bottom_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_bottom_left.png,0,2,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_bottom_center,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_bottom_center.png,1,2,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_bottom_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_chaotic_bricks-3x3_bottom_right.png,2,2,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm_cornerless.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm_vertical.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm_horizontal.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm_corner.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_circular.png,not in sheet,not in sheet,16x64,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_0,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_0_column_0.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_1,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_0_column_1.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_2,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_0_column_2.png,2,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_0_column_3,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_0_column_3.png,3,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_0,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_1_column_0.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_1,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_1_column_1.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_2,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_1_column_2.png,2,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_1_column_3,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_1_column_3.png,3,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_0,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_2_column_0.png,0,2,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_1,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_2_column_1.png,1,2,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_2,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_2_column_2.png,2,2,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_2_column_3,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_2_column_3.png,3,2,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_0,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_3_column_0.png,0,3,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_1,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_3_column_1.png,1,3,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_2,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_3_column_2.png,2,3,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4.png,multiblock_4x4,multiblock_4x4_row_3_column_3,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_cuts-4x4_row_3_column_3.png,3,3,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm_cornerless.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm_vertical.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm_horizontal.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm_corner.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_dent.png,not in sheet,not in sheet,16x64,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm_cornerless.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm_vertical.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm_horizontal.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm_corner.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_encased_bricks.png,not in sheet,not in sheet,16x64,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_top_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_jellybean-2x2_top_left.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_top_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_jellybean-2x2_top_right.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_bottom_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_jellybean-2x2_bottom_left.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_jellybean-2x2.png,multiblock_2x2,multiblock_2x2_bottom_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_jellybean-2x2_bottom_right.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm_cornerless.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm_vertical.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm_horizontal.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm_corner.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_mosaic.png,not in sheet,not in sheet,16x64,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_slanted-2x2.png,multiblock_2x2,multiblock_2x2_top_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_slanted-2x2_top_left.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_slanted-2x2.png,multiblock_2x2,multiblock_2x2_top_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_slanted-2x2_top_right.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_slanted-2x2.png,multiblock_2x2,multiblock_2x2_bottom_left,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_slanted-2x2_bottom_left.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_slanted-2x2.png,multiblock_2x2,multiblock_2x2_bottom_right,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_slanted-2x2_bottom_right.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm_cornerless.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm_vertical.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm_horizontal.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm_corner.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_tiles_large.png,not in sheet,not in sheet,16x64,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm.png,standard,standard_cornerless,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm_cornerless.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm.png,standard,standard_vertical,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm_vertical.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm.png,standard,standard_horizontal,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm_horizontal.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm.png,standard,standard_corner,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm_corner.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver-ctm.png,standard,standard_none,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_weaver.png,not in sheet,not in sheet,16x64,reused existing non-connected texture
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_zag-ctm.png,ar,ar_1,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_zag-ar_variant_1.png,0,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_zag-ctm.png,ar,ar_2,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_zag-ar_variant_2.png,1,0,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_zag-ctm.png,ar,ar_3,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_zag-ar_variant_3.png,0,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/prismarine/prismarine_zag-ctm.png,ar,ar_4,src/main/resources/assets/chisel/textures/block/prismarine/prismarine_zag-ar_variant_4.png,1,1,16x64,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/purpur/purpur_array-2x2.png,multiblock_2x2,multiblock_2x2_top_left,src/main/resources/assets/chisel/textures/block/purpur/purpur_array-2x2_top_left.png,0,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/purpur/purpur_array-2x2.png,multiblock_2x2,multiblock_2x2_top_right,src/main/resources/assets/chisel/textures/block/purpur/purpur_array-2x2_top_right.png,1,0,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/purpur/purpur_array-2x2.png,multiblock_2x2,multiblock_2x2_bottom_left,src/main/resources/assets/chisel/textures/block/purpur/purpur_array-2x2_bottom_left.png,0,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/purpur/purpur_array-2x2.png,multiblock_2x2,multiblock_2x2_bottom_right,src/main/resources/assets/chisel/textures/block/purpur/purpur_array-2x2_bottom_right.png,1,1,16x16,converted; old sheet deleted
src/main/resources/assets/chisel/textures/block/purpur/purpur_chaotic_bricks-3x3.png,multiblock_3x3,multiblock_3x3_top_left,src/main/resources/assets/chisel/textures/block/purpur/purpur_chaotic_bricks-3x3_top_left.png,0,0,16x16,converted; old sheet deleted
